"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Baldwin",2000,257,111,96,39,10,1,0,205,129,54,0,0,215,0,42,0
"Alabama","Clay",2000,271,155,101,14,1,0,0,177,90,46,0,0,188,0,83,0
"Alabama","Colbert",2000,358,273,78,7,0,0,0,124,67,16,0,0,0,260,98,0
"Alabama","DeKalb",2000,105,39,61,5,0,0,0,139,85,58,0,0,0,0,94,11
"Alabama","Elmore",2000,242,125,78,37,2,0,0,166,112,50,0,0,242,0,0,0
"Alabama","Escambia",2000,119,36,80,3,0,0,0,123,83,57,0,0,0,0,114,5
"Alabama","Etowah",2000,101,34,60,7,0,0,0,141,87,59,0,0,0,0,83,18
"Alabama","Houston",2000,102,45,56,1,0,0,0,120,79,54,0,0,0,0,94,8
"Alabama","Jackson",2000,356,286,41,24,5,0,0,200,81,14,0,0,0,356,0,0
"Alabama","Jefferson",2000,366,22,222,92,26,4,0,208,143,83,26,0,67,41,217,15
"Alabama","Lawrence",2000,319,183,106,29,1,0,0,172,97,46,0,0,209,47,63,0
"Alabama","Madison",2000,366,199,131,30,6,0,0,187,100,48,7,0,262,0,84,13
"Alabama","Marengo",2000,57,57,0,0,0,0,0,49,31,21,0,0,0,0,0,57
"Alabama","Mobile",2000,326,149,122,46,9,0,0,187,119,54,0,0,204,42,72,8
"Alabama","Montgomery",2000,281,117,116,43,5,0,0,195,115,54,0,0,195,0,85,1
"Alabama","Morgan",2000,222,80,94,41,7,0,0,187,121,63,0,0,153,0,55,14
"Alabama","Pike",2000,59,59,0,0,0,0,0,46,37,22,0,0,0,0,0,59
"Alabama","Russell",2000,118,34,77,7,0,0,0,144,92,61,0,0,0,0,107,11
"Alabama","Shelby",2000,284,126,105,38,13,2,0,214,122,57,0,18,184,0,79,3
"Alabama","Sumter",2000,273,170,83,20,0,0,0,147,93,44,0,0,182,0,91,0
"Alabama","Talladega",2000,113,36,72,5,0,0,0,136,91,59,0,0,0,0,103,10
"Alabama","Tuscaloosa",2000,107,42,61,4,0,0,0,126,84,56,0,0,0,0,105,2
"Alabama","Walker",2000,69,25,42,2,0,0,0,112,84,56,0,0,0,0,64,5
"Alaska","Anchorage ",2000,303,266,37,0,0,0,0,95,51,28,140,0,0,0,66,97
"Alaska","Denali ",2000,363,361,1,1,0,0,0,106,34,28,0,0,359,0,4,0
"Alaska","Fairbanks North Star ",2000,242,168,63,8,3,0,0,169,81,32,127,0,0,0,114,1
"Alaska","Juneau ",2000,126,108,17,1,0,0,0,107,60,18,0,0,0,0,124,2
"Alaska","Ketchikan Gateway ",2000,60,49,11,0,0,0,0,93,59,13,0,0,0,0,60,0
"Alaska","Matanuska-Susitna ",2000,122,104,17,1,0,0,0,115,58,17,0,0,0,0,111,11
"Arizona","Apache",2000,69,69,0,0,0,0,0,45,28,15,0,0,0,0,69,0
"Arizona","Cochise",2000,354,230,118,6,0,0,0,132,80,46,0,0,327,0,13,14
"Arizona","Coconino",2000,364,227,132,5,0,0,0,126,80,47,0,0,349,0,15,0
"Arizona","Gila",2000,366,141,145,77,3,0,0,166,112,62,0,0,0,326,35,5
"Arizona","Graham",2000,42,39,3,0,0,0,0,70,41,24,0,0,0,0,0,42
"Arizona","Maricopa",2000,366,21,178,148,19,0,0,174,136,97,1,114,194,0,36,21
"Arizona","Mohave",2000,62,54,8,0,0,0,0,65,51,31,0,0,0,0,2,60
"Arizona","Navajo",2000,120,120,0,0,0,0,0,37,25,12,0,0,0,0,84,36
"Arizona","Pima",2000,366,175,168,23,0,0,0,136,90,51,2,43,235,0,6,80
"Arizona","Pinal",2000,120,107,12,1,0,0,0,123,52,32,0,0,0,0,120,0
"Arizona","Santa Cruz",2000,60,32,26,2,0,0,0,106,82,50,0,0,0,0,44,16
"Arizona","Yavapai",2000,354,197,129,27,1,0,0,151,97,48,0,0,347,0,4,3
"Arizona","Yuma",2000,206,179,27,0,0,0,0,93,56,38,0,0,170,0,0,36
"Arkansas","Arkansas",2000,101,39,61,1,0,0,0,101,75,56,0,0,0,0,101,0
"Arkansas","Ashley",2000,90,24,65,1,0,0,0,108,82,56,0,0,0,0,90,0
"Arkansas","Craighead",2000,57,19,38,0,0,0,0,90,79,55,0,0,0,0,57,0
"Arkansas","Crittenden",2000,366,236,98,25,7,0,0,177,100,42,0,0,309,0,57,0
"Arkansas","Faulkner",2000,40,13,27,0,0,0,0,84,77,56,0,0,0,0,40,0
"Arkansas","Garland",2000,106,51,55,0,0,0,0,99,70,51,0,0,0,0,106,0
"Arkansas","Jefferson",2000,57,17,40,0,0,0,0,82,76,56,0,0,0,0,57,0
"Arkansas","Marion",2000,49,38,11,0,0,0,0,76,65,42,0,0,0,0,49,0
"Arkansas","Miller",2000,42,19,23,0,0,0,0,91,77,52,0,0,0,0,42,0
"Arkansas","Mississippi",2000,20,8,12,0,0,0,0,86,84,57,0,0,0,0,20,0
"Arkansas","Montgomery",2000,352,300,48,4,0,0,0,119,61,34,0,0,352,0,0,0
"Arkansas","Newton",2000,363,257,92,14,0,0,0,129,84,43,0,0,324,0,39,0
"Arkansas","Phillips",2000,112,46,66,0,0,0,0,99,76,54,0,0,0,0,112,0
"Arkansas","Polk",2000,125,60,65,0,0,0,0,85,69,51,0,0,0,0,125,0
"Arkansas","Pope",2000,114,44,69,1,0,0,0,105,73,55,0,0,0,0,114,0
"Arkansas","Pulaski",2000,366,103,222,27,14,0,0,200,105,62,1,2,126,2,234,1
"Arkansas","Sebastian",2000,115,50,65,0,0,0,0,91,69,52,0,0,0,0,115,0
"Arkansas","Union",2000,361,248,89,24,0,0,0,145,83,26,0,0,0,281,80,0
"Arkansas","Washington",2000,96,50,46,0,0,0,0,97,69,50,0,0,0,0,96,0
"Arkansas","White",2000,34,12,22,0,0,0,0,83,76,56,0,0,0,0,34,0
"California","Alameda",2000,366,293,59,11,2,1,0,209,70,39,2,115,193,0,56,0
"California","Amador",2000,365,237,83,34,11,0,0,192,112,44,11,0,354,0,0,0
"California","Butte",2000,360,225,88,40,7,0,0,174,112,44,10,41,261,0,25,23
"California","Calaveras",2000,361,242,71,34,14,0,0,200,115,38,26,0,310,0,24,1
"California","Colusa",2000,365,306,54,5,0,0,0,105,61,36,0,0,276,0,30,59
"California","Contra Costa",2000,366,249,93,23,1,0,0,172,89,43,0,31,213,9,112,1
"California","Del Norte",2000,134,133,1,0,0,0,0,53,29,14,0,0,0,0,87,47
"California","El Dorado",2000,366,184,107,44,29,2,0,208,136,50,0,20,332,0,14,0
"California","Fresno",2000,366,50,121,89,88,18,0,227,183,112,1,24,230,0,110,1
"California","Glenn",2000,366,284,76,6,0,0,0,126,67,40,0,0,327,0,0,39
"California","Humboldt",2000,77,63,14,0,0,0,0,76,60,28,0,0,0,0,57,20
"California","Imperial",2000,365,141,171,41,10,2,0,208,115,59,31,78,178,0,41,37
"California","Inyo",2000,366,184,123,32,4,2,6,10736,126,50,0,0,283,0,3,80
"California","Kern",2000,366,52,110,95,100,9,0,213,179,111,1,14,229,0,118,4
"California","Kings",2000,364,143,99,77,43,2,0,205,159,70,0,58,255,0,36,15
"California","Lake",2000,366,350,15,1,0,0,0,108,44,34,0,0,362,0,4,0
"California","Lassen",2000,33,26,7,0,0,0,0,63,54,28,0,0,0,0,0,33
"California","Los Angeles",2000,366,27,164,114,51,10,0,243,159,99,7,92,129,2,134,2
"California","Madera",2000,362,217,98,40,7,0,0,177,108,45,0,67,295,0,0,0
"California","Marin",2000,363,356,7,0,0,0,0,61,39,28,3,180,140,0,34,6
"California","Mariposa",2000,362,199,93,58,12,0,0,187,126,48,0,0,357,0,1,4
"California","Mendocino",2000,366,356,10,0,0,0,0,72,39,30,8,69,258,0,21,10
"California","Merced",2000,363,157,99,68,36,3,0,207,151,58,0,15,307,0,37,4
"California","Modoc",2000,74,62,10,2,0,0,0,107,59,25,0,0,0,0,47,27
"California","Mono",2000,349,327,13,1,0,1,1,10362,31,11,71,0,0,0,13,265
"California","Monterey",2000,366,339,24,3,0,0,0,129,47,36,0,14,323,0,18,11
"California","Napa",2000,364,355,9,0,0,0,0,77,41,31,7,107,245,0,0,5
"California","Nevada",2000,366,162,116,63,22,3,0,208,136,57,0,0,326,0,32,8
"California","Orange",2000,366,110,200,36,19,1,0,205,127,62,2,70,98,0,195,1
"California","Placer",2000,366,217,89,41,18,1,0,202,126,46,0,109,237,0,16,4
"California","Plumas",2000,365,280,77,8,0,0,0,127,70,41,0,0,302,0,37,26
"California","Riverside",2000,366,51,125,102,76,12,0,222,172,104,0,40,185,1,128,12
"California","Sacramento",2000,366,166,128,42,29,1,0,203,143,55,8,19,214,0,123,2
"California","San Benito",2000,364,276,66,22,0,0,0,147,87,40,0,0,359,0,4,1
"California","San Bernardino",2000,366,49,150,75,74,18,0,246,179,95,0,92,209,0,58,7
"California","San Diego",2000,366,73,196,81,15,1,0,201,133,74,0,44,206,3,111,2
"California","San Francisco",2000,366,277,83,6,0,0,0,132,66,36,0,119,112,0,135,0
"California","San Joaquin",2000,366,230,102,27,7,0,0,172,97,44,7,95,196,0,60,8
"California","San Luis Obispo",2000,366,183,143,40,0,0,0,143,102,51,0,21,164,166,12,3
"California","San Mateo",2000,363,331,27,5,0,0,0,129,48,33,1,173,126,0,60,3
"California","Santa Barbara",2000,366,211,117,36,2,0,0,154,101,48,0,25,315,0,22,4
"California","Santa Clara",2000,366,228,104,26,8,0,0,190,97,44,0,75,128,0,163,0
"California","Santa Cruz",2000,366,342,23,1,0,0,0,126,46,36,0,8,326,0,27,5
"California","Shasta",2000,366,245,95,25,1,0,0,154,93,44,0,0,354,0,12,0
"California","Sierra",2000,29,29,0,0,0,0,0,36,30,17,0,0,0,0,0,29
"California","Siskiyou",2000,310,292,17,1,0,0,0,101,49,36,0,0,267,0,21,22
"California","Solano",2000,366,290,65,9,2,0,0,153,67,37,14,61,238,0,53,0
"California","Sonoma",2000,366,324,35,7,0,0,0,122,54,37,0,54,267,0,43,2
"California","Stanislaus",2000,366,196,111,42,16,1,0,202,122,49,7,67,213,0,65,14
"California","Sutter",2000,366,241,93,28,4,0,0,166,100,43,15,45,269,0,23,14
