"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Baldwin",2015,264,230,33,1,0,0,0,129,53,38,0,0,189,0,75,0
"Alabama","Clay",2015,112,101,11,0,0,0,0,91,50,32,0,0,0,0,112,0
"Alabama","Colbert",2015,280,251,29,0,0,0,0,73,51,36,0,0,195,0,85,0
"Alabama","DeKalb",2015,363,319,43,1,0,0,0,101,52,37,0,0,307,0,56,0
"Alabama","Elmore",2015,233,223,9,1,0,0,0,115,47,35,0,0,233,0,0,0
"Alabama","Etowah",2015,365,221,137,4,3,0,0,170,64,46,0,0,119,0,246,0
"Alabama","Houston",2015,283,259,24,0,0,0,0,74,49,33,0,0,211,0,72,0
"Alabama","Jefferson",2015,365,203,157,5,0,0,0,147,70,48,0,11,106,6,239,3
"Alabama","Lawrence",2015,114,105,9,0,0,0,0,71,48,27,0,0,0,0,114,0
"Alabama","Madison",2015,333,288,45,0,0,0,0,87,54,38,0,0,215,0,63,55
"Alabama","Mobile",2015,363,274,88,1,0,0,0,105,58,40,0,0,140,0,223,0
"Alabama","Montgomery",2015,359,227,131,1,0,0,0,115,61,45,0,0,112,0,247,0
"Alabama","Morgan",2015,365,302,63,0,0,0,0,92,56,38,0,0,164,0,201,0
"Alabama","Russell",2015,337,196,139,2,0,0,0,141,65,47,0,0,76,0,261,0
"Alabama","Shelby",2015,257,219,36,2,0,0,0,115,57,39,0,0,225,0,32,0
"Alabama","Sumter",2015,314,233,80,1,0,0,0,107,57,40,0,0,134,0,180,0
"Alabama","Talladega",2015,107,76,31,0,0,0,0,81,57,40,0,0,0,0,107,0
"Alabama","Tuscaloosa",2015,357,193,164,0,0,0,0,89,63,49,0,0,50,0,307,0
"Alaska","Aleutians East ",2015,117,117,0,0,0,0,0,33,21,10,0,0,0,0,117,0
"Alaska","Anchorage ",2015,361,301,60,0,0,0,0,76,56,28,3,0,0,0,263,95
"Alaska","Denali ",2015,363,356,7,0,0,0,0,89,44,34,0,0,357,0,6,0
"Alaska","Fairbanks North Star ",2015,365,169,133,20,40,3,0,238,153,54,0,3,84,2,268,8
"Alaska","Juneau ",2015,351,296,55,0,0,0,0,91,56,21,0,0,0,0,349,2
"Alaska","Matanuska-Susitna ",2015,365,286,68,10,1,0,0,154,75,29,0,0,190,0,137,38
"Alaska","Yukon-Koyukuk ",2015,83,82,1,0,0,0,0,95,15,4,0,0,0,0,83,0
"Arizona","Apache",2015,361,361,0,0,0,0,0,35,19,11,0,0,0,0,52,309
"Arizona","Cochise",2015,365,282,83,0,0,0,0,90,64,44,0,0,332,0,10,23
"Arizona","Coconino",2015,365,262,99,4,0,0,0,108,71,44,0,0,362,0,3,0
"Arizona","Gila",2015,365,83,155,98,29,0,0,200,135,84,0,0,91,248,2,24
"Arizona","La Paz",2015,360,273,84,3,0,0,0,108,67,42,0,9,292,8,13,38
"Arizona","Maricopa",2015,365,85,244,36,0,0,0,147,100,64,0,25,219,0,89,32
"Arizona","Mohave",2015,364,355,9,0,0,0,0,58,32,17,0,0,0,0,40,324
"Arizona","Navajo",2015,365,317,48,0,0,0,0,100,54,39,0,0,320,0,9,36
"Arizona","Pima",2015,365,246,118,1,0,0,0,101,71,45,0,2,279,0,17,67
"Arizona","Pinal",2015,365,105,214,33,3,0,2,881,108,63,0,0,140,0,38,187
"Arizona","Santa Cruz",2015,365,294,68,3,0,0,0,135,60,30,0,0,0,0,264,101
"Arizona","Yavapai",2015,300,235,65,0,0,0,0,100,64,41,0,0,275,0,25,0
"Arizona","Yuma",2015,365,260,91,13,0,1,0,266,77,43,0,0,212,0,20,133
"Arkansas","Arkansas",2015,116,88,28,0,0,0,0,71,58,34,0,0,0,0,116,0
"Arkansas","Ashley",2015,116,92,24,0,0,0,0,73,56,31,0,0,0,0,116,0
"Arkansas","Clark",2015,320,305,15,0,0,0,0,87,45,33,0,0,320,0,0,0
"Arkansas","Crittenden",2015,365,308,56,1,0,0,0,101,58,36,0,23,291,0,51,0
"Arkansas","Garland",2015,120,97,23,0,0,0,0,72,55,34,0,0,0,0,120,0
"Arkansas","Jackson",2015,119,96,23,0,0,0,0,64,55,31,0,0,0,0,119,0
"Arkansas","Newton",2015,365,341,24,0,0,0,0,90,47,35,0,0,340,0,25,0
"Arkansas","Polk",2015,361,313,47,1,0,0,0,101,53,38,0,0,312,0,49,0
"Arkansas","Pulaski",2015,365,233,132,0,0,0,0,100,66,44,0,6,147,0,212,0
"Arkansas","Union",2015,365,340,25,0,0,0,0,85,45,4,0,0,0,248,117,0
"Arkansas","Washington",2015,365,328,37,0,0,0,0,90,51,37,0,0,325,0,40,0
"California","Alameda",2015,365,214,139,12,0,0,0,147,76,46,0,15,180,0,170,0
"California","Alpine",2015,31,1,14,13,3,0,0,170,149,102,0,0,0,0,31,0
"California","Amador",2015,364,283,73,8,0,0,0,140,67,41,0,0,364,0,0,0
"California","Butte",2015,365,170,182,12,1,0,0,152,84,52,0,0,237,0,127,1
"California","Calaveras",2015,365,245,98,18,2,1,1,320,90,45,0,0,274,0,91,0
"California","Colusa",2015,364,227,131,4,2,0,0,191,72,46,0,0,151,0,210,3
"California","Contra Costa",2015,365,258,99,8,0,0,0,147,67,44,0,7,213,0,145,0
"California","Del Norte",2015,114,106,8,0,0,0,0,68,39,15,0,0,0,0,114,0
"California","El Dorado",2015,365,239,102,22,2,0,0,166,93,44,0,0,350,0,5,10
"California","Fresno",2015,365,60,203,79,22,1,0,205,136,80,0,1,227,0,132,5
"California","Glenn",2015,365,257,108,0,0,0,0,93,67,44,0,0,243,0,99,23
"California","Humboldt",2015,365,310,55,0,0,0,0,90,54,36,0,0,183,0,176,6
"California","Imperial",2015,365,87,236,39,3,0,0,175,105,63,0,5,147,0,127,86
"California","Inyo",2015,365,203,141,12,6,0,0,1383,90,48,0,0,286,0,29,50
"California","Kern",2015,365,44,199,93,28,1,0,201,146,84,0,1,231,0,129,4
"California","Kings",2015,365,90,205,60,10,0,0,174,119,71,0,0,197,0,131,37
"California","Lake",2015,363,351,11,1,0,0,0,148,47,36,0,0,361,0,2,0
"California","Los Angeles",2015,365,26,207,95,36,1,0,203,151,79,0,25,189,0,149,2
"California","Madera",2015,365,109,209,43,4,0,0,154,105,63,0,0,223,0,127,15
"California","Marin",2015,364,284,78,2,0,0,0,103,61,36,0,16,178,0,169,1
"California","Mariposa",2015,365,239,115,6,4,1,0,215,84,46,0,0,327,0,29,9
"California","Mendocino",2015,365,302,59,2,2,0,0,160,55,38,0,0,136,0,229,0
"California","Merced",2015,365,142,178,41,4,0,0,159,105,58,0,0,217,0,147,1
"California","Mono",2015,365,321,25,2,4,1,4,3994,54,14,0,0,0,0,29,336
"California","Monterey",2015,365,331,33,1,0,0,0,120,50,37,0,2,258,0,80,25
"California","Napa",2015,365,237,127,1,0,0,0,108,69,44,1,1,145,0,216,2
"California","Nevada",2015,364,217,116,29,2,0,0,166,93,47,0,0,356,0,8,0
"California","Orange",2015,365,126,218,19,2,0,0,156,87,56,0,36,128,0,200,1
"California","Placer",2015,365,168,176,17,4,0,0,187,90,54,0,0,267,0,98,0
"California","Plumas",2015,132,68,50,10,4,0,0,157,102,50,0,0,0,0,132,0
"California","Riverside",2015,365,42,183,106,32,2,0,238,150,87,0,0,195,0,106,64
"California","Sacramento",2015,365,153,184,25,3,0,0,172,93,54,0,4,193,0,168,0
"California","San Benito",2015,365,313,52,0,0,0,0,93,58,39,0,0,341,0,23,1
"California","San Bernardino",2015,365,48,186,89,37,5,0,223,154,83,0,45,202,1,108,9
"California","San Diego",2015,365,91,233,40,1,0,0,155,102,61,0,8,208,0,147,2
"California","San Francisco",2015,365,300,65,0,0,0,0,100,56,35,0,68,164,0,133,0
"California","San Joaquin",2015,365,138,191,32,4,0,0,164,100,56,0,1,170,0,188,6
"California","San Luis Obispo",2015,365,163,197,5,0,0,0,126,80,53,0,0,191,0,148,26
"California","San Mateo",2015,364,326,37,1,0,0,0,101,51,32,0,40,230,0,94,0
"California","Santa Barbara",2015,365,249,115,1,0,0,0,101,67,45,0,3,251,0,106,5
"California","Santa Clara",2015,365,247,111,7,0,0,0,147,67,43,0,15,187,0,163,0
"California","Santa Cruz",2015,365,320,45,0,0,0,0,94,54,35,0,0,254,0,111,0
"California","Shasta",2015,365,266,90,8,1,0,0,156,77,44,0,0,354,0,11,0
