"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Calhoun",1997,57,57,0,0,0,0,0,47,39,19,0,0,0,0,0,57
"Alabama","Clay",1997,214,124,70,20,0,0,0,150,100,48,0,0,214,0,0,0
"Alabama","Colbert",1997,364,325,25,14,0,0,0,144,52,11,0,0,0,328,0,36
"Alabama","DeKalb",1997,52,52,0,0,0,0,0,47,39,21,0,0,0,0,0,52
"Alabama","Elmore",1997,183,122,58,3,0,0,0,115,87,45,0,0,183,0,0,0
"Alabama","Escambia",1997,61,60,1,0,0,0,0,51,41,22,0,0,0,0,0,61
"Alabama","Etowah",1997,56,54,2,0,0,0,0,55,47,24,0,0,0,0,0,56
"Alabama","Franklin",1997,61,61,0,0,0,0,0,45,31,17,0,0,0,0,0,61
"Alabama","Geneva",1997,213,143,66,4,0,0,0,126,77,44,0,0,213,0,0,0
"Alabama","Houston",1997,57,56,1,0,0,0,0,52,42,22,0,0,0,0,0,57
"Alabama","Jackson",1997,355,317,31,5,2,0,0,200,52,11,0,0,0,350,0,5
"Alabama","Jefferson",1997,365,206,121,30,7,1,0,202,101,47,87,0,140,47,0,91
"Alabama","Lawrence",1997,279,183,69,27,0,0,0,136,100,43,0,0,187,50,42,0
"Alabama","Limestone",1997,56,56,0,0,0,0,0,37,31,15,0,0,0,0,0,56
"Alabama","Madison",1997,365,277,69,15,4,0,0,156,90,38,8,0,325,0,0,32
"Alabama","Marengo",1997,57,56,1,0,0,0,0,52,34,20,0,0,0,0,0,57
"Alabama","Mobile",1997,365,181,96,82,6,0,0,167,120,51,0,0,116,182,0,67
"Alabama","Montgomery",1997,361,303,56,2,0,0,0,112,64,29,3,3,203,15,0,137
"Alabama","Morgan",1997,59,58,1,0,0,0,0,51,38,18,0,0,0,0,0,59
"Alabama","Pike",1997,58,58,0,0,0,0,0,47,32,21,0,0,0,0,0,58
"Alabama","Russell",1997,58,56,2,0,0,0,0,57,36,23,0,0,0,0,0,58
"Alabama","Shelby",1997,239,152,54,30,3,0,0,192,115,44,0,3,210,0,0,26
"Alabama","Sumter",1997,212,191,21,0,0,0,0,84,50,35,0,0,212,0,0,0
"Alabama","Talladega",1997,61,58,3,0,0,0,0,58,41,23,0,0,0,0,0,61
"Alabama","Tuscaloosa",1997,60,58,2,0,0,0,0,58,41,21,0,0,0,0,0,60
"Alabama","Walker",1997,56,56,0,0,0,0,0,43,31,18,0,0,0,0,0,56
"Alaska","Anchorage ",1997,359,265,94,0,0,0,0,91,62,38,140,0,0,0,0,219
"Alaska","Denali ",1997,323,320,2,1,0,0,0,101,43,36,0,0,309,0,14,0
"Alaska","Fairbanks North Star ",1997,272,214,54,3,1,0,0,165,64,28,160,0,0,0,0,112
"Alaska","Juneau ",1997,243,240,3,0,0,0,0,70,26,9,0,0,0,0,0,243
"Arizona","Cochise",1997,347,275,72,0,0,0,0,93,61,44,0,0,325,0,6,16
"Arizona","Coconino",1997,354,244,106,4,0,0,0,112,71,46,0,0,351,0,3,0
"Arizona","Gila",1997,190,173,16,1,0,0,0,102,50,33,0,0,63,0,73,54
"Arizona","Graham",1997,45,43,2,0,0,0,0,71,42,22,0,0,0,0,0,45
"Arizona","Maricopa",1997,365,31,231,87,15,0,1,370,136,80,19,50,186,0,0,110
"Arizona","Mohave",1997,57,55,2,0,0,0,0,52,36,21,0,0,0,0,0,57
"Arizona","Navajo",1997,116,115,1,0,0,0,0,87,28,15,0,0,0,0,82,34
"Arizona","Pima",1997,365,205,144,16,0,0,0,150,90,49,20,60,266,0,0,19
"Arizona","Pinal",1997,359,242,91,26,0,0,0,137,90,27,0,0,0,359,0,0
"Arizona","Santa Cruz",1997,51,42,9,0,0,0,0,86,56,30,0,0,0,0,0,51
"Arizona","Yavapai",1997,225,91,115,19,0,0,0,143,100,58,0,0,196,0,0,29
"Arizona","Yuma",1997,245,149,81,15,0,0,0,147,91,44,0,0,216,0,0,29
"Arkansas","Arkansas",1997,60,57,3,0,0,0,0,64,41,19,0,0,0,0,0,60
"Arkansas","Ashley",1997,60,58,2,0,0,0,0,70,37,23,0,0,0,0,0,60
"Arkansas","Craighead",1997,60,58,2,0,0,0,0,61,38,18,0,0,0,0,0,60
"Arkansas","Crittenden",1997,364,260,80,18,6,0,0,187,93,40,0,0,358,0,0,6
"Arkansas","Garland",1997,56,55,1,0,0,0,0,63,34,19,0,0,0,0,0,56
"Arkansas","Jefferson",1997,56,54,2,0,0,0,0,62,38,19,0,0,0,0,0,56
"Arkansas","Marion",1997,52,51,1,0,0,0,0,53,22,11,0,0,0,0,0,52
"Arkansas","Miller",1997,60,57,3,0,0,0,0,62,34,19,0,0,0,0,0,60
"Arkansas","Montgomery",1997,363,331,31,1,0,0,0,101,50,31,0,0,363,0,0,0
"Arkansas","Newton",1997,359,257,93,9,0,0,0,136,74,42,0,0,325,0,34,0
"Arkansas","Ouachita",1997,57,56,1,0,0,0,0,54,31,17,0,0,0,0,0,57
"Arkansas","Phillips",1997,56,55,1,0,0,0,0,53,34,20,0,0,0,0,0,56
"Arkansas","Polk",1997,52,51,1,0,0,0,0,57,29,18,0,0,0,0,0,52
"Arkansas","Pope",1997,55,55,0,0,0,0,0,48,29,19,0,0,0,0,0,55
"Arkansas","Pulaski",1997,365,253,92,19,1,0,0,151,87,41,37,39,285,1,0,3
"Arkansas","Sebastian",1997,59,57,2,0,0,0,0,57,36,19,0,0,0,0,0,59
"Arkansas","Union",1997,365,309,40,15,1,0,0,175,79,16,0,0,0,334,0,31
"Arkansas","Washington",1997,54,54,0,0,0,0,0,50,29,19,0,0,0,0,0,54
"Arkansas","White",1997,55,53,2,0,0,0,0,62,36,17,0,0,0,0,0,55
"California","Alameda",1997,365,324,35,6,0,0,0,147,53,38,3,148,205,0,0,9
"California","Amador",1997,364,269,70,22,3,0,0,197,90,40,17,0,346,0,0,1
"California","Butte",1997,365,322,42,1,0,0,0,105,51,34,23,121,207,0,0,14
"California","Calaveras",1997,361,234,95,29,2,1,0,207,100,43,1,0,354,0,0,6
"California","Colusa",1997,365,287,66,12,0,0,0,136,71,39,0,0,333,0,0,32
"California","Contra Costa",1997,365,329,30,6,0,0,0,136,50,38,2,136,197,25,0,5
"California","Del Norte",1997,135,133,2,0,0,0,0,71,39,18,0,0,0,0,81,54
"California","El Dorado",1997,365,202,107,43,12,1,0,201,119,48,3,23,328,0,10,1
"California","Fresno",1997,365,116,110,67,58,14,0,223,179,71,25,66,264,0,0,10
"California","Glenn",1997,365,287,67,11,0,0,0,133,67,38,0,0,286,0,0,79
"California","Humboldt",1997,60,59,1,0,0,0,0,51,33,18,0,0,0,0,0,60
