"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Baldwin",2010,274,188,80,6,0,0,0,150,71,43,0,0,192,0,82,0
"Alabama","Clay",2010,113,79,34,0,0,0,0,86,60,42,0,0,0,0,113,0
"Alabama","Colbert",2010,355,208,146,1,0,0,0,105,67,47,0,0,114,0,241,0
"Alabama","DeKalb",2010,103,60,43,0,0,0,0,72,61,45,0,0,0,0,103,0
"Alabama","Elmore",2010,241,181,55,5,0,0,0,112,71,43,0,0,241,0,0,0
"Alabama","Etowah",2010,363,148,214,1,0,0,0,104,74,54,0,0,78,0,285,0
"Alabama","Houston",2010,357,195,158,4,0,0,0,115,67,48,0,0,116,0,241,0
"Alabama","Jefferson",2010,365,106,229,26,4,0,0,166,97,59,1,0,124,4,206,30
"Alabama","Lawrence",2010,112,93,19,0,0,0,0,59,53,34,0,0,0,0,112,0
"Alabama","Madison",2010,335,230,101,4,0,0,0,136,74,44,0,0,201,0,84,50
"Alabama","Mobile",2010,363,270,85,8,0,0,0,140,71,40,0,0,205,0,70,88
"Alabama","Montgomery",2010,364,186,172,6,0,0,0,129,70,50,0,0,105,0,258,1
"Alabama","Morgan",2010,361,187,171,3,0,0,0,108,74,50,0,0,149,0,212,0
"Alabama","Russell",2010,287,174,111,2,0,0,0,108,74,47,0,0,191,0,96,0
"Alabama","Shelby",2010,278,175,96,5,2,0,0,156,80,46,0,0,207,0,71,0
"Alabama","Sumter",2010,242,206,35,1,0,0,0,119,64,39,0,0,242,0,0,0
"Alabama","Talladega",2010,117,64,53,0,0,0,0,76,62,48,0,0,0,0,117,0
"Alabama","Tuscaloosa",2010,365,127,238,0,0,0,0,89,72,55,0,0,21,0,344,0
"Alabama","Walker",2010,113,68,45,0,0,0,0,74,61,45,0,0,0,0,113,0
"Alaska","Aleutians East ",2010,102,102,0,0,0,0,0,34,17,8,0,0,0,0,102,0
"Alaska","Anchorage ",2010,365,295,68,2,0,0,0,127,59,32,17,0,112,0,172,64
"Alaska","Denali ",2010,363,363,0,0,0,0,0,49,44,33,0,0,363,0,0,0
"Alaska","Fairbanks North Star ",2010,355,222,98,27,8,0,0,172,99,36,2,0,0,0,353,0
"Alaska","Juneau ",2010,359,264,94,1,0,0,0,112,66,26,0,0,0,0,359,0
"Alaska","Kenai Peninsula ",2010,121,121,0,0,0,0,0,17,10,5,0,0,0,0,121,0
"Alaska","Matanuska-Susitna ",2010,317,295,19,3,0,0,0,118,45,13,0,0,0,0,306,11
"Alaska","Yukon-Koyukuk ",2010,115,114,1,0,0,0,0,79,19,5,0,0,0,0,115,0
"Arizona","Apache",2010,360,360,0,0,0,0,0,45,24,14,0,0,0,0,45,315
"Arizona","Cochise",2010,363,258,101,4,0,0,0,112,67,45,0,0,337,0,21,5
"Arizona","Coconino",2010,363,237,122,4,0,0,0,136,74,46,0,0,343,0,6,14
"Arizona","Gila",2010,365,68,154,120,23,0,0,200,137,84,0,0,49,286,0,30
"Arizona","La Paz",2010,213,121,88,4,0,0,0,105,80,48,0,0,213,0,0,0
"Arizona","Maricopa",2010,365,100,236,27,2,0,0,165,100,61,0,68,213,0,48,36
"Arizona","Mohave",2010,118,118,0,0,0,0,0,38,26,14,0,0,0,0,65,53
"Arizona","Navajo",2010,364,279,83,2,0,0,0,112,61,44,0,0,360,0,1,3
"Arizona","Pima",2010,365,208,152,5,0,0,0,141,80,49,0,5,296,0,5,59
"Arizona","Pinal",2010,365,90,234,39,0,0,1,1657,101,69,0,0,137,0,6,222
"Arizona","Santa Cruz",2010,165,100,59,6,0,0,0,119,84,42,0,0,0,0,28,137
"Arizona","Yavapai",2010,263,219,43,1,0,0,0,122,61,42,0,0,209,0,53,1
"Arizona","Yuma",2010,358,261,89,8,0,0,0,147,80,40,0,0,188,0,14,156
"Arkansas","Arkansas",2010,118,68,50,0,0,0,0,83,64,48,0,0,0,0,118,0
"Arkansas","Ashley",2010,120,73,47,0,0,0,0,72,62,45,0,0,0,0,120,0
"Arkansas","Crittenden",2010,365,243,106,14,2,0,0,164,80,42,0,47,256,0,62,0
"Arkansas","Faulkner",2010,120,71,49,0,0,0,0,78,60,45,0,0,0,0,120,0
"Arkansas","Garland",2010,121,71,50,0,0,0,0,72,62,45,0,0,0,0,121,0
"Arkansas","Jackson",2010,120,72,48,0,0,0,0,90,63,44,0,0,0,0,120,0
"Arkansas","Newton",2010,365,291,72,2,0,0,0,105,64,39,0,0,342,0,23,0
