"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Calhoun",1991,57,52,5,0,0,0,0,64,43,24,0,0,0,0,0,57
"Alabama","Clay",1991,210,209,1,0,0,0,0,58,34,22,0,0,210,0,0,0
"Alabama","Colbert",1991,359,305,30,23,1,0,0,158,77,14,0,0,0,328,0,31
"Alabama","DeKalb",1991,53,49,4,0,0,0,0,63,45,20,0,0,0,0,0,53
"Alabama","Elmore",1991,254,203,49,2,0,0,0,140,61,40,0,0,254,0,0,0
"Alabama","Escambia",1991,56,53,3,0,0,0,0,53,40,22,0,0,0,0,0,56
"Alabama","Etowah",1991,58,50,8,0,0,0,0,71,54,31,0,0,0,0,0,58
"Alabama","Franklin",1991,47,44,3,0,0,0,0,55,44,22,0,0,0,0,0,47
"Alabama","Houston",1991,57,53,4,0,0,0,0,57,41,23,0,0,0,0,0,57
"Alabama","Jackson",1991,361,257,84,20,0,0,0,140,85,30,0,0,0,338,0,23
"Alabama","Jefferson",1991,365,201,137,22,5,0,0,166,95,47,34,0,162,84,0,85
"Alabama","Lauderdale",1991,346,289,40,16,1,0,0,160,69,11,0,0,0,346,0,0
"Alabama","Madison",1991,365,245,91,27,2,0,0,154,90,43,4,116,219,0,0,26
"Alabama","Marengo",1991,55,55,0,0,0,0,0,50,41,22,0,0,0,0,0,55
"Alabama","Mobile",1991,365,192,69,87,17,0,0,187,128,49,0,0,116,226,0,23
"Alabama","Montgomery",1991,274,241,31,2,0,0,0,101,54,34,0,0,251,0,0,23
"Alabama","Morgan",1991,60,54,6,0,0,0,0,57,51,23,0,0,0,0,0,60
"Alabama","Pike",1991,58,57,1,0,0,0,0,56,38,21,0,0,0,0,0,58
"Alabama","Russell",1991,56,53,3,0,0,0,0,61,37,23,0,0,0,0,0,56
"Alabama","Shelby",1991,270,211,46,11,2,0,0,161,77,38,0,0,253,0,0,17
"Alabama","Sumter",1991,45,42,3,0,0,0,0,77,48,30,0,0,45,0,0,0
"Alabama","Talladega",1991,59,51,8,0,0,0,0,70,55,27,0,0,0,0,0,59
"Alabama","Tuscaloosa",1991,60,55,5,0,0,0,0,79,46,22,0,0,0,0,0,60
"Alabama","Walker",1991,55,51,4,0,0,0,0,66,47,23,0,0,0,0,0,55
"Alaska","Anchorage ",1991,364,212,146,6,0,0,0,135,81,44,138,0,0,0,0,226
"Alaska","Denali ",1991,317,315,2,0,0,0,0,60,39,30,0,0,295,0,22,0
"Alaska","Fairbanks North Star ",1991,270,202,62,6,0,0,0,118,69,33,165,0,0,0,0,105
"Alaska","Juneau ",1991,360,289,54,13,2,0,0,844,70,19,0,0,0,0,0,360
"Alaska","Kenai Peninsula ",1991,173,171,2,0,0,0,0,65,28,9,0,88,0,61,0,24
"Alaska","Sitka ",1991,364,260,72,24,8,0,0,200,96,29,0,0,0,300,0,64
"Arizona","Apache",1991,360,308,49,1,1,1,0,216,58,42,0,0,360,0,0,0
"Arizona","Cochise",1991,338,233,99,6,0,0,0,147,74,45,0,0,295,0,7,36
"Arizona","Coconino",1991,362,253,98,11,0,0,0,122,74,45,0,0,349,0,6,7
"Arizona","Gila",1991,309,183,57,48,21,0,0,200,130,36,0,0,0,234,42,33
"Arizona","Graham",1991,46,46,0,0,0,0,0,48,30,22,0,0,0,0,0,46
"Arizona","Maricopa",1991,365,97,210,50,8,0,0,177,115,67,114,13,219,0,0,19
"Arizona","Mohave",1991,31,31,0,0,0,0,0,27,22,15,0,0,0,0,31,0
"Arizona","Navajo",1991,128,125,3,0,0,0,0,56,25,16,0,0,0,0,102,26
"Arizona","Pima",1991,365,132,217,16,0,0,0,143,84,55,80,46,221,0,0,18
"Arizona","Pinal",1991,218,157,34,21,6,0,0,200,103,14,0,0,0,218,0,0
"Arizona","Santa Cruz",1991,58,35,22,1,0,0,0,105,68,43,0,0,0,0,0,58
"Arizona","Yavapai",1991,60,58,2,0,0,0,0,69,23,15,0,0,0,0,0,60
"Arizona","Yuma",1991,166,116,46,4,0,0,0,138,77,42,0,0,161,0,0,5
"Arkansas","Arkansas",1991,59,56,3,0,0,0,0,60,46,22,0,0,0,0,0,59
"Arkansas","Ashley",1991,58,55,3,0,0,0,0,61,38,23,0,0,0,0,0,58
"Arkansas","Craighead",1991,59,57,2,0,0,0,0,56,44,20,0,0,0,0,0,59
"Arkansas","Crittenden",1991,301,229,58,11,2,1,0,203,80,38,0,0,288,0,0,13
"Arkansas","Garland",1991,60,60,0,0,0,0,0,40,32,17,0,0,0,0,0,60
"Arkansas","Jefferson",1991,53,53,0,0,0,0,0,43,28,17,0,0,0,0,0,53
"Arkansas","Marion",1991,47,47,0,0,0,0,0,41,27,14,0,0,0,0,0,47
"Arkansas","Miller",1991,59,59,0,0,0,0,0,44,36,19,0,0,0,0,0,59
"Arkansas","Mississippi",1991,181,50,77,45,9,0,0,192,140,74,0,0,178,3,0,0
"Arkansas","Montgomery",1991,362,362,0,0,0,0,0,50,36,19,0,0,362,0,0,0
"Arkansas","Newton",1991,4,3,1,0,0,0,0,58,58,23,0,0,0,0,4,0
"Arkansas","Ouachita",1991,56,55,1,0,0,0,0,56,33,17,0,0,0,0,0,56
"Arkansas","Phillips",1991,58,58,0,0,0,0,0,48,36,18,0,0,0,0,0,58
"Arkansas","Polk",1991,50,50,0,0,0,0,0,48,39,21,0,0,0,0,0,50
"Arkansas","Pope",1991,60,60,0,0,0,0,0,44,34,18,0,0,0,0,0,60
"Arkansas","Pulaski",1991,365,283,56,24,2,0,0,164,87,39,0,45,307,5,0,8
"Arkansas","Sebastian",1991,133,132,1,0,0,0,0,54,33,23,0,81,0,0,0,52
"Arkansas","Union",1991,347,265,58,22,2,0,0,200,85,20,0,0,0,311,0,36
"Arkansas","Washington",1991,58,58,0,0,0,0,0,44,35,19,0,0,0,0,0,58
"Arkansas","White",1991,59,58,1,0,0,0,0,87,39,19,0,0,0,0,0,59
"California","Alameda",1991,365,248,96,19,2,0,0,166,89,40,10,171,177,0,0,7
"California","Butte",1991,365,239,117,9,0,0,0,150,74,44,87,71,189,0,0,18
"California","Colusa",1991,126,102,19,5,0,0,0,147,61,35,0,0,74,0,0,52
"California","Contra Costa",1991,365,260,91,12,2,0,0,156,79,44,17,144,190,6,0,8
"California","Del Norte",1991,354,351,3,0,0,0,0,67,39,28,0,0,326,0,28,0
"California","El Dorado",1991,365,170,185,10,0,0,0,136,78,51,108,23,213,0,18,3
"California","Fresno",1991,365,91,142,55,53,24,0,226,182,79,17,97,233,0,0,18
"California","Glenn",1991,349,263,77,9,0,0,0,140,74,37,0,0,317,0,0,32
"California","Humboldt",1991,353,353,0,0,0,0,0,39,28,15,0,0,353,0,0,0
"California","Imperial",1991,338,225,90,19,3,1,0,232,84,42,0,0,289,0,0,49
"California","Inyo",1991,125,113,10,2,0,0,0,114,45,22,54,0,0,0,0,71
"California","Kern",1991,365,75,127,62,68,32,1,430,195,89,12,88,234,0,0,31
"California","Kings",1991,360,197,119,36,8,0,0,169,105,48,0,0,332,0,0,28
"California","Lake",1991,361,341,20,0,0,0,0,87,47,34,18,0,342,0,0,1
"California","Los Angeles",1991,365,16,117,96,51,84,0,676,233,116,41,139,182,1,0,2
"California","Madera",1991,352,186,97,54,15,0,0,190,133,48,0,0,331,0,0,21
"California","Marin",1991,365,318,47,0,0,0,0,93,57,38,15,148,169,0,25,8
"California","Mariposa",1991,358,218,54,61,25,0,0,198,143,41,0,0,340,0,1,17
"California","Mendocino",1991,73,69,4,0,0,0,0,60,40,22,0,0,0,0,0,73
"California","Merced",1991,130,82,31,6,10,1,0,206,140,44,6,22,47,0,0,55
"California","Mono",1991,258,186,69,3,0,0,0,108,77,37,73,0,130,0,0,55
"California","Monterey",1991,365,283,77,5,0,0,0,126,61,44,0,35,328,0,0,2
"California","Napa",1991,362,310,49,3,0,0,0,115,57,35,26,112,209,0,0,15
"California","Nevada",1991,363,226,98,34,5,0,0,177,101,44,4,0,353,0,0,6
"California","Orange",1991,365,95,155,79,27,9,0,242,143,74,5,217,143,0,0,0
"California","Placer",1991,334,203,58,47,23,3,0,210,143,44,0,6,321,0,0,7
"California","Plumas",1991,52,39,12,1,0,0,0,104,74,22,0,0,0,0,0,52
"California","Riverside",1991,365,63,104,62,62,74,0,296,227,105,8,100,246,0,0,11
"California","Sacramento",1991,365,89,163,74,29,10,0,237,151,71,37,82,239,0,0,7
"California","San Benito",1991,362,242,87,30,2,1,0,202,97,45,0,0,351,0,11,0
"California","San Bernardino",1991,365,14,109,93,42,107,0,297,240,116,0,130,227,1,2,5
"California","San Diego",1991,365,63,146,94,45,17,0,242,177,89,5,91,262,7,0,0
"California","San Francisco",1991,365,292,73,0,0,0,0,100,57,38,71,221,58,4,0,11
"California","San Joaquin",1991,365,193,123,42,7,0,0,174,108,48,36,88,224,0,0,17
"California","San Luis Obispo",1991,365,169,165,29,2,0,0,190,94,56,0,37,178,147,0,3
"California","San Mateo",1991,365,290,72,3,0,0,0,105,68,38,10,222,126,0,0,7
"California","Santa Barbara",1991,365,72,195,73,23,2,0,208,140,71,9,46,304,2,0,4
"California","Santa Clara",1991,365,214,120,26,4,1,0,203,100,47,26,172,164,0,0,3
"California","Santa Cruz",1991,365,357,6,2,0,0,0,140,44,34,0,12,345,0,0,8
"California","Shasta",1991,365,254,71,32,8,0,0,174,105,43,1,56,287,0,0,21
"California","Siskiyou",1991,115,113,2,0,0,0,0,53,37,19,0,0,67,0,0,48
"California","Solano",1991,365,285,74,5,1,0,0,154,68,38,31,88,234,3,0,9
"California","Sonoma",1991,365,322,39,4,0,0,0,126,55,37,10,90,249,0,0,16
"California","Stanislaus",1991,365,179,132,41,13,0,0,192,119,51,29,89,227,2,0,18
"California","Sutter",1991,343,226,89,26,2,0,0,174,93,40,17,27,278,0,0,21
"California","Tehama",1991,246,139,69,38,0,0,0,150,115,47,0,0,216,0,0,30
"California","Tulare",1991,365,123,112,73,56,1,0,206,169,70,11,77,256,0,0,21
"California","Tuolumne",1991,210,108,88,14,0,0,0,129,93,49,0,0,210,0,0,0
"California","Ventura",1991,365,85,120,71,60,29,0,237,192,89,0,43,318,0,0,4
"California","Yolo",1991,224,156,56,11,1,0,0,164,87,40,12,0,185,0,0,27
"California","Yuba",1991,26,19,7,0,0,0,0,74,67,37,0,0,0,0,0,26
"Colorado","Adams",1991,365,186,173,6,0,0,0,115,77,50,24,121,138,54,0,28
"Colorado","Alamosa",1991,360,289,69,1,0,1,0,283,58,42,0,0,234,0,2,124
"Colorado","Arapahoe",1991,365,166,180,18,1,0,0,166,87,51,17,165,182,0,0,1
"Colorado","Archuleta",1991,48,31,17,0,0,0,0,81,67,20,0,0,0,0,0,48
"Colorado","Boulder",1991,365,265,87,12,1,0,0,164,76,44,107,0,229,0,0,29
"Colorado","Delta",1991,177,130,47,0,0,0,0,92,67,29,0,0,0,0,0,177
"Colorado","Denver",1991,365,178,161,25,1,0,0,158,97,51,71,0,150,132,0,12
"Colorado","Douglas",1991,350,345,5,0,0,0,0,71,27,15,0,0,0,0,0,350
"Colorado","Eagle",1991,143,141,2,0,0,0,0,76,33,17,0,0,0,0,0,143
"Colorado","El Paso",1991,365,165,185,15,0,0,0,136,82,52,6,192,107,44,0,16
"Colorado","Fremont",1991,336,318,18,0,0,0,0,74,41,18,0,0,0,0,0,336
"Colorado","Garfield",1991,60,52,8,0,0,0,0,68,53,28,0,0,0,0,0,60
"Colorado","Gunnison",1991,48,43,5,0,0,0,0,62,53,30,0,0,0,0,0,48
"Colorado","Jefferson",1991,359,266,80,13,0,0,0,147,77,41,87,0,261,0,0,11
"Colorado","La Plata",1991,349,339,10,0,0,0,0,71,46,32,0,93,236,0,0,20
"Colorado","Larimer",1991,365,257,95,13,0,0,0,133,77,45,40,0,322,0,0,3
"Colorado","Lincoln",1991,58,57,1,0,0,0,0,60,34,17,0,0,0,0,0,58
"Colorado","Logan",1991,58,58,0,0,0,0,0,50,42,17,0,0,0,0,0,58
"Colorado","Mesa",1991,354,271,83,0,0,0,0,97,61,44,98,0,221,19,0,16
"Colorado","Montezuma",1991,95,94,1,0,0,0,0,53,22,13,0,0,0,0,95,0
"Colorado","Pitkin",1991,284,235,48,1,0,0,0,141,62,21,0,0,0,0,0,284
"Colorado","Prowers",1991,53,48,4,0,1,0,0,185,48,21,0,0,0,0,0,53
"Colorado","Pueblo",1991,57,55,2,0,0,0,0,55,43,26,0,0,0,0,0,57
"Colorado","Routt",1991,182,135,46,1,0,0,0,109,70,27,0,0,0,0,0,182
"Colorado","San Juan",1991,97,96,1,0,0,0,0,52,21,10,0,0,0,0,97,0
"Colorado","San Miguel",1991,289,238,51,0,0,0,0,77,56,28,0,0,0,0,0,289
"Colorado","Weld",1991,365,282,78,5,0,0,0,147,67,39,96,0,230,0,0,39
"Connecticut","Fairfield",1991,365,169,134,37,17,8,0,228,115,55,32,45,132,153,0,3
"Connecticut","Hartford",1991,365,238,101,13,9,4,0,225,86,44,110,50,124,80,0,1
"Connecticut","Litchfield",1991,236,178,38,9,10,1,0,205,93,39,0,0,210,0,0,26
"Connecticut","Middlesex",1991,235,164,34,20,9,8,0,239,136,41,0,0,209,0,0,26
"Connecticut","New Haven",1991,365,128,173,36,18,10,0,248,129,57,12,53,114,110,0,76
"Connecticut","New London",1991,364,258,69,18,14,5,0,219,101,39,0,0,188,168,0,8
"Connecticut","Tolland",1991,312,261,26,18,5,2,0,225,90,34,0,0,211,101,0,0
"Connecticut","Windham",1991,54,54,0,0,0,0,0,50,35,19,0,0,0,0,0,54
"Country Of Mexico","CHIHUAHUA STATE",1991,361,214,116,20,6,5,0,252,96,45,95,0,219,0,0,47
"Delaware","Kent",1991,274,202,58,13,1,0,0,159,77,39,0,0,123,151,0,0
"Delaware","New Castle",1991,365,107,167,74,9,8,0,220,126,67,1,47,125,192,0,0
"Delaware","Sussex",1991,352,217,82,41,8,4,0,235,112,44,0,0,188,153,0,11
"District Of Columbia","District of Columbia",1991,365,118,195,44,7,1,0,216,108,60,7,129,81,91,56,1
"Florida","Brevard",1991,365,328,35,2,0,0,0,133,51,37,0,0,365,0,0,0
"Florida","Broward",1991,365,323,40,2,0,0,0,126,51,35,47,49,267,0,0,2
"Florida","Duval",1991,365,290,57,18,0,0,0,137,71,40,24,35,230,62,0,14
"Florida","Escambia",1991,365,224,69,54,17,1,0,201,127,45,0,0,264,101,0,0
"Florida","Hillsborough",1991,365,118,177,62,8,0,0,200,114,64,4,7,99,253,0,2
"Florida","Lee",1991,365,338,26,1,0,0,0,119,48,34,0,0,365,0,0,0
"Florida","Leon",1991,25,25,0,0,0,0,0,35,31,28,0,0,25,0,0,0
"Florida","Manatee",1991,357,320,31,5,1,0,0,164,54,35,0,0,357,0,0,0
"Florida","Miami-Dade",1991,365,321,39,5,0,0,0,150,52,36,18,63,262,0,19,3
"Florida","Nassau",1991,365,270,52,36,7,0,0,200,105,24,0,0,0,365,0,0
"Florida","Orange",1991,365,312,47,5,1,0,0,159,58,37,39,23,287,3,0,13
"Florida","Palm Beach",1991,365,339,25,1,0,0,0,126,47,32,3,92,246,22,0,2
"Florida","Pinellas",1991,365,191,106,65,3,0,0,175,117,48,19,35,137,172,0,2
"Florida","Polk",1991,365,238,114,13,0,0,0,141,95,30,0,0,0,365,0,0
"Florida","Putnam",1991,365,335,28,2,0,0,0,110,40,9,0,0,0,365,0,0
"Florida","Sarasota",1991,365,263,89,11,2,0,0,161,71,44,154,0,178,23,0,10
"Florida","Seminole",1991,359,326,31,2,0,0,0,112,50,35,0,0,359,0,0,0
"Georgia","Bartow",1991,155,145,7,3,0,0,0,125,46,16,0,0,0,155,0,0
"Georgia","Bibb",1991,341,327,12,2,0,0,0,108,36,9,0,0,0,341,0,0
"Georgia","Charlton",1991,24,18,6,0,0,0,0,83,57,42,0,0,0,0,24,0
"Georgia","Chatham",1991,357,350,7,0,0,0,0,67,31,9,0,0,0,302,0,55
"Georgia","Chattooga",1991,38,37,1,0,0,0,0,58,39,17,0,0,0,0,0,38
"Georgia","Dawson",1991,263,201,55,6,1,0,0,174,71,42,0,0,263,0,0,0
"Georgia","DeKalb",1991,365,270,67,21,6,1,0,205,93,40,37,96,221,0,0,11
"Georgia","Douglas",1991,273,211,52,9,1,0,0,182,80,38,0,0,273,0,0,0
"Georgia","Fannin",1991,329,231,63,30,5,0,0,200,103,23,0,0,0,329,0,0
"Georgia","Floyd",1991,302,243,48,11,0,0,0,134,70,17,0,0,0,302,0,0
"Georgia","Fulton",1991,365,195,127,41,2,0,0,157,102,48,17,176,44,122,0,6
"Georgia","Muscogee",1991,265,218,42,4,1,0,0,154,71,39,0,0,265,0,0,0
"Georgia","Paulding",1991,264,189,59,12,4,0,0,166,87,44,0,0,264,0,0,0
"Georgia","Richmond",1991,360,277,75,7,1,0,0,154,65,36,0,0,237,123,0,0
"Georgia","Rockdale",1991,273,154,68,33,17,1,0,203,133,47,0,0,273,0,0,0
"Georgia","Spalding",1991,59,57,2,0,0,0,0,58,38,21,0,0,0,0,0,59
"Georgia","Sumter",1991,285,224,49,10,2,0,0,166,67,38,0,0,285,0,0,0
"Georgia","Washington",1991,41,34,7,0,0,0,0,66,56,28,0,0,0,0,0,41
"Guam","Guam",1991,41,28,13,0,0,0,0,61,55,43,0,0,0,0,0,41
"Hawaii","Hawaii",1991,337,260,8,14,55,0,0,200,200,21,0,0,225,93,19,0
"Hawaii","Honolulu",1991,364,356,6,2,0,0,0,108,33,21,125,0,171,49,0,19
"Hawaii","Kauai",1991,48,48,0,0,0,0,0,38,22,15,0,0,0,0,0,48
"Hawaii","Maui",1991,230,230,0,0,0,0,0,40,28,18,0,0,150,0,51,29
"Idaho","Ada",1991,352,255,95,2,0,0,0,110,66,40,303,0,0,0,0,49
"Idaho","Bannock",1991,158,115,42,1,0,0,0,114,60,38,0,0,0,0,0,158
"Idaho","Blaine",1991,29,29,0,0,0,0,0,25,18,12,0,0,0,0,0,29
"Idaho","Bonner",1991,130,112,18,0,0,0,0,95,57,22,0,0,0,0,0,130
"Idaho","Bonneville",1991,41,41,0,0,0,0,0,49,46,28,0,0,0,0,0,41
"Idaho","Caribou",1991,48,45,3,0,0,0,0,53,44,20,0,0,0,0,0,48
"Idaho","Clearwater",1991,27,19,8,0,0,0,0,77,68,33,0,0,0,0,0,27
"Idaho","Kootenai",1991,110,76,33,0,0,0,1,345,61,33,0,0,0,0,0,110
"Idaho","Lemhi",1991,33,25,8,0,0,0,0,96,64,38,0,0,0,0,0,33
"Idaho","Lewis",1991,3,2,1,0,0,0,0,58,58,40,0,0,0,0,0,3
"Idaho","Nez Perce",1991,56,44,11,0,1,0,0,191,65,32,0,0,0,0,0,56
"Idaho","Shoshone",1991,109,59,48,1,0,0,1,319,73,44,0,0,0,0,0,109
"Idaho","Twin Falls",1991,45,42,3,0,0,0,0,72,42,19,0,0,0,0,0,45
"Illinois","Adams",1991,360,277,57,24,2,0,0,151,85,38,0,0,269,85,0,6
"Illinois","Champaign",1991,362,292,54,15,1,0,0,159,67,33,0,0,230,115,0,17
"Illinois","Coles",1991,55,54,1,0,0,0,0,51,37,19,0,0,0,0,0,55
"Illinois","Cook",1991,365,61,167,98,36,3,0,203,151,85,5,44,62,247,0,7
"Illinois","DuPage",1991,365,307,46,9,3,0,0,182,65,30,0,0,257,93,0,15
"Illinois","Effingham",1991,207,128,59,18,2,0,0,174,100,45,0,0,207,0,0,0
"Illinois","Jackson",1991,50,49,1,0,0,0,0,53,40,23,0,0,0,0,0,50
"Illinois","Jersey",1991,220,146,52,15,7,0,0,190,101,44,0,0,220,0,0,0
