"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Calhoun",1994,56,56,0,0,0,0,0,43,37,19,0,0,0,0,0,56
"Alabama","Clay",1994,353,276,64,11,2,0,0,197,74,38,0,0,353,0,0,0
"Alabama","Colbert",1994,336,224,87,23,2,0,0,185,97,41,0,0,245,82,0,9
"Alabama","DeKalb",1994,53,53,0,0,0,0,0,46,32,21,0,0,0,0,0,53
"Alabama","Elmore",1994,317,262,44,10,1,0,0,159,74,35,0,0,317,0,0,0
"Alabama","Escambia",1994,60,59,1,0,0,0,0,58,40,23,0,0,0,0,0,60
"Alabama","Etowah",1994,61,59,2,0,0,0,0,60,44,29,0,0,0,0,0,61
"Alabama","Franklin",1994,57,56,1,0,0,0,0,54,33,19,0,0,0,0,0,57
"Alabama","Geneva",1994,285,262,21,2,0,0,0,108,48,31,0,0,285,0,0,0
"Alabama","Houston",1994,56,53,3,0,0,0,0,72,44,22,0,0,0,0,0,56
"Alabama","Jackson",1994,365,319,33,11,2,0,0,160,61,16,0,0,0,337,0,28
"Alabama","Jefferson",1994,365,203,118,41,3,0,0,166,101,48,44,0,172,85,0,64
"Alabama","Lawrence",1994,345,245,89,10,1,0,0,154,77,41,0,0,297,0,48,0
"Alabama","Madison",1994,365,272,77,14,2,0,0,195,90,38,18,0,273,26,0,48
"Alabama","Marengo",1994,60,60,0,0,0,0,0,43,37,22,0,0,0,0,0,60
"Alabama","Mobile",1994,365,164,74,106,21,0,0,194,135,60,0,0,144,202,0,19
"Alabama","Montgomery",1994,363,316,39,7,1,0,0,164,58,32,0,0,317,0,0,46
"Alabama","Morgan",1994,103,88,9,6,0,0,0,120,80,28,0,0,35,23,0,45
"Alabama","Pike",1994,56,56,0,0,0,0,0,45,39,25,0,0,0,0,0,56
"Alabama","Russell",1994,61,61,0,0,0,0,0,48,41,23,0,0,0,0,0,61
"Alabama","Shelby",1994,346,266,60,15,5,0,0,185,87,37,0,70,267,0,0,9
"Alabama","Sumter",1994,315,283,30,2,0,0,0,136,51,31,0,0,315,0,0,0
"Alabama","Talladega",1994,59,57,2,0,0,0,0,57,41,27,0,0,0,0,0,59
"Alabama","Tuscaloosa",1994,58,58,0,0,0,0,0,49,38,23,0,0,0,0,0,58
"Alabama","Walker",1994,57,57,0,0,0,0,0,43,35,21,0,0,0,0,0,57
"Alaska","Anchorage ",1994,361,229,124,8,0,0,0,144,81,43,155,0,0,0,0,206
"Alaska","Denali ",1994,359,359,0,0,0,0,0,48,40,31,0,0,356,0,3,0
"Alaska","Fairbanks North Star ",1994,268,200,64,3,1,0,0,168,69,32,175,0,0,0,0,93
"Alaska","Juneau ",1994,364,346,18,0,0,0,0,72,39,14,0,0,0,0,0,364
