"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Calhoun",1993,52,50,2,0,0,0,0,68,35,23,0,0,0,0,0,52
"Alabama","Clay",1993,306,220,69,16,1,0,0,164,84,44,0,0,306,0,0,0
"Alabama","Colbert",1993,358,297,48,10,3,0,0,176,70,14,0,0,0,320,0,38
"Alabama","DeKalb",1993,52,49,3,0,0,0,0,60,40,23,0,0,0,0,0,52
"Alabama","Elmore",1993,282,190,75,14,3,0,0,156,93,44,0,0,282,0,0,0
"Alabama","Escambia",1993,54,51,3,0,0,0,0,79,41,23,0,0,0,0,0,54
"Alabama","Etowah",1993,60,51,9,0,0,0,0,67,55,31,0,0,0,0,0,60
"Alabama","Franklin",1993,59,57,2,0,0,0,0,53,37,19,0,0,0,0,0,59
"Alabama","Houston",1993,57,55,2,0,0,0,0,55,48,21,0,0,0,0,0,57
"Alabama","Jackson",1993,364,297,46,18,3,0,0,200,71,19,0,0,0,335,0,29
"Alabama","Jefferson",1993,365,176,129,54,5,1,0,205,102,53,32,0,176,107,0,50
"Alabama","Lawrence",1993,315,203,101,10,1,0,0,161,80,43,0,0,248,0,67,0
"Alabama","Madison",1993,365,242,86,32,4,1,0,215,101,44,6,94,241,12,0,12
"Alabama","Marengo",1993,59,57,2,0,0,0,0,51,35,22,0,0,0,0,0,59
"Alabama","Mobile",1993,365,169,97,77,22,0,0,200,136,55,0,0,139,203,0,23
"Alabama","Montgomery",1993,233,189,31,9,4,0,0,174,74,31,0,0,186,0,0,47
"Alabama","Morgan",1993,286,182,77,24,3,0,0,192,100,44,0,0,230,37,0,19
"Alabama","Pike",1993,60,57,3,0,0,0,0,59,38,19,0,0,0,0,0,60
"Alabama","Russell",1993,59,58,1,0,0,0,0,60,34,23,0,0,0,0,0,59
"Alabama","Shelby",1993,314,232,57,17,6,2,0,209,93,40,0,39,257,0,0,18
"Alabama","Sumter",1993,293,255,38,0,0,0,0,100,58,37,0,0,293,0,0,0
"Alabama","Talladega",1993,59,56,3,0,0,0,0,61,47,25,0,0,0,0,0,59
"Alabama","Tuscaloosa",1993,54,52,2,0,0,0,0,57,40,23,0,0,0,0,0,54
"Alabama","Walker",1993,56,52,4,0,0,0,0,58,42,23,0,0,0,0,0,56
"Alaska","Anchorage ",1993,362,217,135,10,0,0,0,116,73,43,138,0,0,0,0,224
"Alaska","Denali ",1993,352,352,0,0,0,0,0,49,39,31,0,0,345,0,7,0
"Alaska","Fairbanks North Star ",1993,270,190,74,6,0,0,0,143,76,35,174,0,0,0,0,96
"Alaska","Juneau ",1993,360,306,51,2,1,0,0,180,57,17,0,0,0,0,0,360
"Alaska","Ketchikan Gateway ",1993,41,41,0,0,0,0,0,26,19,8,0,0,0,0,0,41
"Alaska","Sitka ",1993,303,189,55,48,11,0,0,200,118,34,0,0,0,264,0,39
"Arizona","Cochise",1993,348,253,94,1,0,0,0,105,64,44,0,0,310,0,11,27
"Arizona","Coconino",1993,362,281,81,0,0,0,0,90,67,44,0,0,357,0,1,4
"Arizona","Gila",1993,134,123,11,0,0,0,0,88,46,23,0,0,0,0,76,58
