"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Alabama","Calhoun",1992,60,60,0,0,0,0,0,43,35,22,0,0,0,0,0,60
"Alabama","Clay",1992,226,215,11,0,0,0,0,74,45,25,0,0,226,0,0,0
"Alabama","Colbert",1992,365,324,29,12,0,0,0,129,51,13,0,0,0,328,0,37
"Alabama","DeKalb",1992,53,52,1,0,0,0,0,54,37,23,0,0,0,0,0,53
"Alabama","Elmore",1992,272,211,49,11,1,0,0,159,77,41,0,0,272,0,0,0
"Alabama","Escambia",1992,59,58,1,0,0,0,0,55,44,24,0,0,0,0,0,59
"Alabama","Etowah",1992,61,57,4,0,0,0,0,63,48,26,0,0,0,0,0,61
"Alabama","Franklin",1992,60,60,0,0,0,0,0,44,33,19,0,0,0,0,0,60
"Alabama","Houston",1992,57,55,2,0,0,0,0,58,40,20,0,0,0,0,0,57
"Alabama","Jackson",1992,364,275,72,14,3,0,0,200,75,24,0,0,0,333,0,31
"Alabama","Jefferson",1992,366,199,136,23,8,0,0,195,97,47,60,0,160,87,0,59
"Alabama","Lauderdale",1992,243,218,20,5,0,0,0,139,51,10,0,0,0,243,0,0
"Alabama","Lawrence",1992,188,129,56,3,0,0,0,118,71,37,0,0,118,0,70,0
"Alabama","Madison",1992,365,274,72,15,4,0,0,185,80,38,13,133,213,0,0,6
"Alabama","Marengo",1992,51,51,0,0,0,0,0,43,33,21,0,0,0,0,0,51
"Alabama","Mobile",1992,366,170,85,99,12,0,0,180,131,55,0,0,133,213,0,20
"Alabama","Montgomery",1992,61,60,1,0,0,0,0,55,37,21,0,0,0,0,0,61
"Alabama","Morgan",1992,61,61,0,0,0,0,0,46,38,21,0,0,0,0,0,61
"Alabama","Pike",1992,55,54,1,0,0,0,0,70,31,19,0,0,0,0,0,55
"Alabama","Russell",1992,58,57,1,0,0,0,0,51,40,23,0,0,0,0,0,58
"Alabama","Shelby",1992,270,201,46,16,7,0,0,197,97,41,0,2,246,0,0,22
"Alabama","Sumter",1992,206,166,34,6,0,0,0,140,67,39,0,0,206,0,0,0
"Alabama","Talladega",1992,60,55,5,0,0,0,0,76,45,27,0,0,0,0,0,60
"Alabama","Tuscaloosa",1992,51,51,0,0,0,0,0,42,35,21,0,0,0,0,0,51
"Alabama","Walker",1992,52,52,0,0,0,0,0,44,35,22,0,0,0,0,0,52
"Alaska","Anchorage ",1992,364,176,171,13,2,0,2,461,87,52,139,0,0,0,0,225
"Alaska","Denali ",1992,354,354,0,0,0,0,0,48,41,31,0,0,350,0,4,0
"Alaska","Fairbanks North Star ",1992,264,200,60,4,0,0,0,115,70,34,164,0,0,0,0,100
"Alaska","Juneau ",1992,363,323,35,3,0,0,2,482,52,14,0,0,0,0,0,363
"Alaska","Sitka ",1992,355,198,103,42,12,0,0,200,113,44,0,0,0,334,0,21
"Arizona","Apache",1992,77,76,1,0,0,0,0,58,47,41,0,0,77,0,0,0
"Arizona","Cochise",1992,351,273,78,0,0,0,0,92,64,43,0,0,308,0,8,35
"Arizona","Coconino",1992,365,270,88,7,0,0,0,126,71,44,0,0,361,0,2,2
"Arizona","Gila",1992,179,168,11,0,0,0,0,94,44,17,0,0,0,65,59,55
"Arizona","Graham",1992,59,55,4,0,0,0,0,94,45,29,0,0,0,0,0,59
"Arizona","Maricopa",1992,366,81,206,64,14,1,0,209,129,74,112,21,226,0,0,7
"Arizona","Mohave",1992,32,32,0,0,0,0,0,34,27,18,0,0,0,0,32,0
"Arizona","Navajo",1992,110,107,3,0,0,0,0,73,27,18,0,0,0,0,69,41
"Arizona","Pima",1992,366,162,184,19,1,0,0,159,90,53,64,98,196,1,0,7
"Arizona","Pinal",1992,259,185,31,33,10,0,0,200,121,16,0,0,0,259,0,0
"Arizona","Santa Cruz",1992,53,30,23,0,0,0,0,100,69,44,0,0,0,0,0,53
"Arizona","Yavapai",1992,61,58,3,0,0,0,0,64,33,17,0,0,0,0,0,61
"Arizona","Yuma",1992,53,51,2,0,0,0,0,54,46,24,0,0,0,0,0,53
"Arkansas","Arkansas",1992,61,58,3,0,0,0,0,55,44,22,0,0,0,0,0,61
"Arkansas","Ashley",1992,60,56,4,0,0,0,0,60,48,22,0,0,0,0,0,60
